,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82,s83,s84,s85,s86,s87,s88,s89,s90,s91,s92,s93,s94,s95,s96,s97,s98,s99,s100,s101,s102,s103,s104,s105,s106,s107,s108,s109,s110,s111,s112,s113,s114,s115,s116,s117,s118,s119,s120
GRM3,105.3937439,102.7876794,104.7088606,104.0013491,105.2932116,105.7108761,102.2506158,104.3741407,101.2799876,104.5857549,104.3225132,104.1602987,102.5467789,104.9080195,103.7149915,102.8404152,103.4889487,103.1393502,103.2560774,104.5123464,103.2125697,103.642951,103.2364149,105.2239502,102.7721224,103.4283053,104.5125097,103.4805417,103.7727394,104.7698994,102.4831794,103.8084224,105.0753514,101.6682421,102.8834259,102.2393499,104.2839892,103.7233785,103.0816938,103.3263247,104.7824553,103.0490577,104.1259078,104.7314447,102.6396096,104.3557632,104.3226168,104.315999,104.2886257,103.4117939,103.180713,102.2502471,105.0639611,104.6423853,103.9394107,102.4539454,103.0286489,104.1745991,104.1093571,102.6658096,103.2892442,103.0796175,103.0564412,103.8522023,104.8215301,103.7724406,104.7890777,105.6598315,102.7223809,103.0743706,102.7006265,104.9251298,103.0830646,104.2380198,105.2930186,103.9397075,101.8563532,103.9416257,103.1852692,103.1963289,102.5134329,103.884147,102.2261268,102.670465,102.6644746,104.4777039,104.9486295,102.0096589,102.0717532,103.9116013,102.4538432,105.5385171,103.1708347,102.0275181,103.6864501,103.8500053,103.4189284,103.7598277,102.8141078,104.2527551,103.8855592,103.661012,104.6114057,103.1859323,103.1013607,102.7531855,102.6339982,102.4208735,103.3945466,103.6848025,103.8397748,104.5075597,103.9946742,104.2743789,103.0922448,103.2797375,104.7000823,103.764663,104.4597154,103.6109606
CILP,109.0230502,109.6292332,109.5240076,107.6999315,109.439084,109.7901012,110.9138905,109.9655797,108.1772469,108.6575092,107.4857548,110.3099813,110.1844647,108.8206178,107.454351,107.8200926,108.1819448,108.2584499,108.7634309,107.4353957,109.7734211,109.3975594,108.5264888,110.5035854,107.2231444,109.2249207,108.8963139,108.6780271,107.8117401,108.8629598,108.9327708,109.1323286,107.6705227,108.2821241,108.7757329,108.7410497,109.2291365,107.6754105,108.4511965,108.0573867,110.5395715,107.8742067,109.3039045,109.6763064,109.1126824,107.2810835,108.018012,109.8095634,106.6726805,108.5727653,109.3011386,106.9948115,108.6145812,108.3798378,111.9806445,108.1558531,110.5234218,109.2244176,107.5018596,109.2536338,106.9063177,109.8355593,109.378821,109.2644198,109.9468321,107.1392325,111.463019,109.3282027,108.4444078,107.3109236,106.3122305,109.1264439,108.8239297,109.0030947,108.9061592,107.2797197,109.3692681,109.248657,110.1106495,110.3192543,108.7625152,109.0766297,109.5308331,109.8424016,108.96691,109.9753689,108.8204067,108.7871971,110.7349503,108.2151701,109.2623255,110.634095,108.7192085,108.8902439,108.0794924,109.49046,110.5311514,108.5500894,109.3847506,108.6282289,109.7640328,110.2208561,109.2999278,108.0840977,109.259843,108.1009456,108.8003707,109.6305406,107.0029458,105.9880486,106.9316582,111.5010613,108.2123549,108.7503583,110.172877,108.3153858,108.9875508,109.1653065,109.433227,107.1343004
KCNF1,92.4356336,92.13001991,92.61305348,92.01709372,90.35796433,91.2004985,92.84391621,92.42038107,92.39406436,91.50033245,93.36342681,93.35013457,92.41667164,94.48822792,92.55309347,91.42140844,93.04447575,91.63933887,92.64115079,94.37803202,92.4770162,92.53675167,92.71203215,92.56925037,92.56124431,92.54209863,91.86299483,92.82331414,92.40691613,92.39979103,92.97914906,93.12161806,92.01494957,92.89815072,92.11012979,92.88233815,91.92966274,92.23416331,92.20730176,92.29377997,92.80782239,92.790494,92.18837267,91.8158457,91.19517041,93.01587256,91.27500724,93.31299643,92.7174707,91.97960438,92.84268592,91.98985846,92.00367899,93.14770102,90.56851723,91.23982074,93.35522073,92.28908622,94.18615145,92.72076728,91.05741662,91.57761058,90.21136221,93.57256488,93.94591022,91.4219675,93.87557443,91.68109898,92.27136918,92.91764478,92.72024185,92.79271251,91.76240489,92.41641624,92.4825167,91.71186117,90.49758585,91.40209536,93.51636639,91.84098261,93.32708424,92.31490785,93.11099947,93.06504753,93.67247197,91.93461642,92.86714596,92.698998,93.33730544,92.27318082,90.90094622,92.89748152,92.01504488,93.96679674,94.10687888,92.25038857,92.75798594,92.59877886,92.44806882,93.90984818,92.12126469,92.05367672,92.44414771,91.90755141,92.01519546,92.72635999,94.90738529,92.24236174,93.02349828,91.50607224,92.56653334,94.37835545,91.9939676,92.60695208,93.68773442,91.74398353,92.91270162,93.18139783,93.74866805,93.14660416
CYB561D1,83.45188117,83.16533058,82.61304738,83.11753733,84.13101649,85.18005785,83.66056232,83.74191554,82.54976816,83.75073951,83.98560833,83.5775044,82.89408441,84.13379431,83.23903962,83.65747055,81.14847523,83.24629233,82.2771229,83.25050868,83.45414805,83.77454,83.77339785,83.81474594,84.01898978,83.67756128,82.4638043,83.89511149,84.53537926,82.50496536,84.50179469,82.67268644,84.96543887,85.06322093,83.86231193,83.07875292,82.88131954,83.67474395,83.24903771,84.41929037,83.42869732,82.85178775,84.12703905,83.548773,83.15480683,83.30601456,84.294016,84.06100918,84.74220482,82.79589142,83.30648123,84.71647102,84.27945444,84.94610155,83.7903573,82.79913193,83.48670389,85.7482827,83.60028249,82.44492566,82.42764579,83.80073823,83.53216245,83.6043818,84.42676865,84.13853559,83.80447847,81.52072104,83.55597086,83.54356738,82.1694118,83.26764512,83.01650669,83.74533673,83.17375067,82.99034643,82.90067719,83.87956028,82.81227742,84.55344894,84.81840036,82.18816161,84.34515365,84.14708854,83.10770613,82.93732712,83.95539395,83.93686806,81.84857616,83.55279089,83.32730649,81.96700239,84.53743241,82.62827886,83.99277486,84.54510939,84.25506641,83.48416617,83.6099943,84.7994801,83.08764452,84.33854537,84.8382221,82.96901004,83.99482248,83.74973624,82.62047703,83.33221198,84.96884343,84.31824348,83.6170162,83.81765256,83.35070762,84.4356736,83.77029221,84.20519692,82.38867951,82.84601072,83.41036735,83.03138708
BPY2,94.46274988,95.05300059,95.20398151,92.79523173,95.64368833,95.48636423,95.04457137,94.02975089,95.13639687,95.47453056,96.02880601,93.35665638,95.23549256,97.76115844,94.96535298,95.33529423,96.02857044,95.26474083,93.40388224,95.5521654,94.21549363,93.1843862,96.33071512,94.1571806,93.75558824,95.19431275,96.17550483,95.62830072,95.13197743,96.51421971,96.02332287,95.78770585,95.85552745,94.74719762,96.33883293,95.09639275,96.78802043,95.3632993,95.80797845,95.25080082,96.21792457,94.79394307,96.11793654,96.38659178,95.91412094,94.66832432,94.23927368,95.0576041,95.55835085,95.50110897,95.01584336,96.57118972,93.34212555,94.74300758,95.29202866,96.32563101,94.52423028,95.56531459,95.34489552,95.24158778,95.20726151,95.44238002,95.99670272,93.93594193,95.20839586,95.49371029,94.68098544,97.07187529,96.37895906,95.10737278,94.18836596,94.83700349,95.57848204,95.63504035,96.78094689,95.64778053,97.01648119,93.71161802,94.33872505,97.04055664,96.31425347,95.24423067,96.30976954,95.70422147,94.79634469,94.11341358,97.18850361,95.26450084,95.8767315,95.41453191,96.39449203,95.69632376,96.3413753,94.69522271,95.61597523,97.18615365,95.03362432,94.82352224,94.54017547,95.51170725,96.3656106,96.59466106,95.81864998,95.06078466,97.32960971,94.1590722,95.56116008,95.00951478,94.57075582,94.16048309,96.74780803,95.34520777,95.46814546,93.91205665,95.65094113,95.3006347,96.51663461,97.32345678,95.33539952,95.55849026
HLA-DMA,132.8634237,129.8927205,132.3262728,131.1040013,131.7557994,133.0742719,132.2598045,130.9544495,127.673878,130.4088589,131.1118579,134.9138841,134.7014574,133.3080431,132.0888162,131.5437919,131.5683321,134.1346793,131.152941,131.9933862,134.183075,133.3467201,129.1346656,133.4561629,133.4899364,134.2636496,132.242441,133.5055777,131.1348147,131.8752052,132.0492045,130.3195819,132.1017095,130.8546433,129.574376,132.2096739,133.6661472,130.7811994,132.20706,132.0517937,131.6188676,131.2237654,129.1864054,128.371694,129.2744006,131.4078038,130.6932711,132.0908335,132.7442741,131.472891,132.0534785,131.6557974,133.9249132,131.2964089,130.885096,131.1849131,129.8977101,132.4359068,131.3623801,130.9945919,132.7319429,132.1255265,132.9746183,131.1513174,131.3963722,134.1194545,131.0159502,132.7760106,128.6397659,132.3317736,129.2350045,131.7846151,131.7205802,132.0979949,132.8435443,135.1832229,129.7059033,130.8071697,132.1928836,130.122317,132.2822171,132.6927928,132.4403338,130.2956317,132.0847838,131.2071375,130.5044074,132.7798279,130.1909951,132.6017546,129.3610958,130.677689,131.8490347,132.7297282,131.2536563,132.6977537,131.9281807,131.8436385,132.5703769,131.6692642,131.2666642,132.2077296,131.564526,130.5762457,132.1812405,131.4835486,131.435475,130.378084,132.1923543,134.7811148,131.6948033,132.6370888,129.3328708,132.6241852,129.7287165,132.1900165,131.5560009,131.0059335,128.9192678,132.5383215
EDA,102.0931006,103.5044387,104.316759,102.2896933,102.9221598,101.1029556,102.3549263,103.9972306,102.0042332,102.7611771,102.857201,102.3317175,103.6989724,101.4238913,103.6889256,102.7831042,100.6759505,103.7659159,102.0512327,100.8894036,102.3689711,102.53642,102.1349753,100.8298372,102.361691,102.4171645,101.6712072,102.8591543,102.9074444,102.6044498,101.5293657,102.622317,102.6393923,99.67578671,101.2641794,102.1510344,103.8129407,101.8100285,100.9464529,102.7318878,102.5001562,104.4922553,102.5458306,102.6769378,103.3079904,100.7922323,102.0024526,101.62035,101.7623757,101.6928257,102.3563198,106.6952054,100.4657644,103.206633,101.6140503,102.6879642,103.6049913,102.9714869,102.7902417,101.6698243,102.7376396,104.6098692,102.5211012,102.7846228,102.0925052,102.9419889,103.2493737,102.6303997,102.4213781,103.1437677,102.2424111,102.5340473,101.6058821,103.4685086,99.53437688,103.1204688,101.1010708,101.5157823,102.0568454,103.8591971,102.591428,102.4927623,104.457832,101.4404033,103.4910184,101.5556755,100.787244,103.8539875,102.4345573,103.0943309,102.2036597,100.2997076,102.2905173,101.5367145,103.8433061,104.5846215,101.4045245,103.0277722,102.655629,103.7006473,102.692053,100.5688387,102.5014483,103.3168268,103.2634666,102.4445944,103.0260596,103.0509325,102.8765436,101.8251817,102.7734001,102.2840554,101.4096865,101.9363353,102.9071451,102.4823449,102.2667521,103.9066203,103.3542675,102.9759283
DCHS1,102.6644113,105.5709388,103.0481951,104.3733821,102.612227,104.6815678,103.3792963,103.2421264,103.2897413,103.7322666,101.8421068,105.1413809,102.4546771,103.9195919,102.4490085,104.1353541,103.695574,103.447024,103.0851616,102.9089343,103.4812658,104.5048385,104.0532884,103.0955028,105.1458669,103.4901839,104.4605331,104.6898584,104.1662071,103.9938598,102.8864209,102.9683005,102.6752871,104.4993041,104.5188863,102.6172099,103.5861424,104.8266293,103.1000534,105.3160258,102.1228554,103.8666577,104.1450715,103.3301653,107.5101293,104.6362737,103.3308713,103.9869007,103.2826156,104.5137975,105.2416792,103.8758856,103.5094868,103.986859,103.5699356,102.0674182,105.7872254,103.8006871,104.19211,103.3019338,102.7235527,103.7821304,105.1716647,104.3760115,103.1008049,103.9601502,102.3281974,104.4134446,103.8402967,103.7714922,104.7724394,102.9959524,103.6203236,104.1751332,104.1749758,103.7190365,103.9361422,103.25591,104.3693001,105.5156563,104.3363744,103.9709245,104.695353,103.7536044,103.0278841,106.0431323,102.6121235,104.241515,103.0210215,103.1361994,103.3400123,104.1556127,103.0173948,104.6032025,105.5550109,105.4297418,103.7276343,104.9394714,103.683719,102.8128036,103.5628204,103.3896064,103.7586062,102.35668,103.3859937,102.3102001,103.4111505,106.7552834,102.8538057,102.8433025,103.6364821,103.680321,104.5221104,103.6303325,104.2503955,103.9488398,102.8857797,104.6514265,104.4162048,102.9785417
METTL17,107.6398554,105.3934338,105.1919856,104.7421393,106.9569362,105.3167513,105.0596845,106.9085254,106.8661349,104.7628924,103.8758553,105.3157738,107.0735341,106.2340457,105.0837291,106.0692405,108.4541377,106.4486992,106.0198631,104.9650878,105.7934197,106.8732016,106.3328943,108.8235149,105.7333456,107.2504338,107.2977895,106.9866565,105.5980735,106.2566642,103.2197131,105.8998046,107.0206371,106.5091766,105.9608246,106.048311,106.2523123,106.6943842,105.0631078,105.4878292,107.3081572,105.8293862,105.7098439,104.1154027,106.6894048,105.5923025,108.4767822,105.7578233,107.1547684,107.2622365,106.9486168,108.5112074,105.5978259,107.0744832,107.8903458,105.8556804,103.4604622,106.4305236,104.6860131,108.5817701,106.076942,107.252982,106.7421108,106.0943535,107.1454456,106.8417462,105.3255866,106.4927953,107.1005761,107.4271041,106.5790833,107.290543,105.2150344,106.1236262,107.3631607,108.2724889,105.4617923,105.0011448,105.0236463,106.6221481,107.121072,106.4415039,107.5336983,106.0470579,106.5039726,107.1250096,106.3777404,106.1509493,107.0343279,107.5755031,106.4791682,105.9967953,106.2512005,106.722918,105.2280356,105.752237,105.8921144,106.069647,107.1950581,104.583059,106.007388,106.3573833,105.3275069,105.6364392,105.9388668,107.4679726,107.0920887,105.8116925,106.4530111,105.9305829,105.0443914,107.3190695,105.8848234,106.8292808,105.3292004,106.4118511,105.0446937,104.6842201,107.2181993,107.4887278
FGFR4,92.52694907,90.94499985,92.93820923,92.69312821,91.80496861,91.16919622,92.95057539,90.80523565,91.92020161,92.23362304,90.035936,92.47292632,93.03344606,92.16656127,92.79906221,92.21020231,91.46359901,92.34038853,91.70985251,92.18117831,92.22122034,91.68457437,92.35581388,91.96198388,92.76120263,93.07119179,92.13031083,92.33987686,93.92928172,92.69110224,91.78475954,92.16792329,91.58948891,93.12907684,90.13500138,91.05211172,92.06451077,91.84441775,92.58975186,93.16403319,91.62868874,91.69352316,93.61486422,92.95260403,93.20864098,93.74516217,93.18461264,91.16479975,93.00525942,91.53761822,91.18553534,92.58996746,90.71183134,92.91184038,92.68141586,94.66402754,92.30015045,92.55431834,92.99454249,90.58122652,92.49790113,92.34266996,92.56404767,91.72834688,92.24846167,92.65708475,91.88452024,91.64947587,92.54602608,91.36731517,94.22253112,91.4660242,92.36674611,91.23835984,93.24058723,93.68750036,92.25088565,92.39507335,91.8712308,91.28474978,92.85914523,92.11971177,91.94574162,93.50839563,92.32322258,92.96003309,92.86129297,91.63477629,91.38937707,93.22696212,92.84856363,93.32921593,93.30623451,91.45058199,91.19072998,92.41118731,92.72264057,93.53966133,91.95574928,91.28744138,91.17712337,92.68745935,92.23665623,92.29755306,92.69993387,90.64425073,92.25903297,92.2597131,95.03670797,91.75030513,92.23366377,91.98490295,93.71992694,92.24497929,92.00149112,91.16054492,94.34641891,92.07560074,91.12240106,92.54678363
FILIP1,91.06269096,93.08725235,91.92236342,91.72253411,92.26919634,94.60515418,92.62366012,91.52924532,93.12207795,93.36942463,93.23306805,92.72779555,91.95956057,94.35633566,93.31112515,93.99399908,92.85552688,93.05470766,91.77176255,92.35925099,92.74214939,94.95280054,92.20405641,92.98960647,92.09705478,92.20813677,91.66567985,94.06001779,93.3417479,91.17562875,91.83698635,94.02914056,93.53901353,93.87492215,92.99278067,93.5981368,91.30474765,93.04032664,92.09348711,93.91484248,92.3054329,91.90993519,93.44255493,92.99981966,93.66815496,93.11739795,93.80828558,94.79146492,91.69378857,93.57248598,93.04308911,92.30669433,92.93659055,92.70909454,93.55069014,91.50123964,94.01687843,95.67532708,92.29264798,91.38519037,92.91372958,92.92266537,92.58779241,93.71168672,91.72494071,93.92659207,94.19917687,93.43790445,93.26838845,92.71341165,91.24686643,93.27175001,93.09550211,92.9057207,92.10681969,92.46907957,92.70227455,90.33272783,92.903987,93.33259622,94.42544808,92.68343272,95.20462185,90.81309591,93.21226557,93.83094928,93.64024547,92.6021988,92.49960338,93.01685014,92.02484061,93.38064632,93.01275906,93.4077309,92.11625064,92.55405968,93.04110861,91.40659382,92.50736545,92.51081986,93.48156421,94.10874294,92.44214249,94.45549287,93.33111223,91.45438777,93.65604719,90.78420152,93.81158703,94.41255452,93.84791542,92.44087746,93.25917102,92.3212033,93.07899501,92.36463299,92.61767442,91.76782928,91.85170253,92.08806638
GAS8,103.0599764,102.0167852,104.373778,102.4789431,101.9799116,104.7882321,103.200515,103.9855569,103.3274116,103.8860658,103.0366517,104.6507002,103.6641865,103.7948401,105.0435733,103.6943335,103.1254974,104.4732592,103.9076675,105.2248782,102.0056142,103.7770955,103.0628583,104.8711558,103.9782597,104.2848283,105.1990938,104.4415645,104.1422694,102.6626441,105.2942022,104.3503853,104.6044563,104.7607521,104.1731818,103.5061959,102.3459259,104.456871,103.2641358,104.8883441,105.5799315,104.5173219,102.5238743,104.2724873,102.5148548,103.2040918,103.4124473,102.3389172,101.0362132,105.8462338,102.7819036,104.1789057,104.2748802,104.5677431,104.412815,101.1436264,101.4129436,104.2033346,104.683334,103.2502138,104.7994796,100.9787773,103.9703429,103.6515464,104.2143841,104.7584034,104.5922511,105.0553422,104.8257132,104.1343272,103.9464332,104.4216824,103.681673,103.0801242,103.7560853,103.2115453,103.3146206,103.2038407,103.6539465,103.1965959,105.7946075,104.652629,102.7413665,104.4010415,105.6784534,104.2936091,104.8473327,102.1460028,105.0124472,104.5172399,104.3122006,103.5078521,107.2529676,103.9521743,106.9635971,105.5907815,105.3096124,105.7190287,102.2627262,104.3931175,104.1492309,103.6972789,104.2672662,102.7162291,104.1004509,103.4646523,102.6630274,103.2152588,103.673215,104.6281187,102.7424264,102.7244148,101.643846,103.7752351,102.4313524,104.1068226,102.8450382,103.8792039,104.637054,104.7432363
CDY1B,85.68515252,83.91334163,85.98684818,84.23251298,85.9444128,85.46395568,85.99373058,84.23661048,84.96757254,84.70878298,86.25316858,85.22475314,84.8328963,85.11671734,85.36046747,85.06492994,85.81202407,84.75321002,84.94099643,85.03649971,86.27073703,85.1441411,86.14438844,85.85257275,84.69175724,85.65203139,85.18535925,85.17170074,85.46700047,85.23275484,84.98477345,86.40587488,84.92481266,85.04215358,83.3515642,84.93220029,85.0422055,83.26937722,85.06624465,85.97713305,87.1252608,84.76119237,85.94866764,84.5588142,84.52219464,85.74533904,85.51294731,84.26684045,84.94186123,85.71316225,85.97631623,85.28711157,85.0893272,85.23924822,85.09652967,84.14177175,86.72769035,84.89676725,83.38191499,85.50334549,85.8076144,84.5024634,84.27963001,84.07511154,85.97243786,84.9629991,84.71517049,85.18099074,85.41207073,85.52067414,84.98978193,85.98114343,85.59406609,84.24078025,85.80090396,83.77642698,84.65024796,85.65522822,83.4970228,84.34978949,85.15299227,84.54065733,85.62181355,83.62420131,84.89689391,83.85318105,85.37412912,87.21303028,84.6841415,85.64492082,85.63278195,85.88210421,85.32757887,85.41766864,85.95643572,83.00064231,84.18763766,84.24076163,85.07565122,84.33605651,85.22524503,85.14847762,85.72143156,84.236504,85.74212628,86.75484778,84.74154872,84.96004501,86.85136634,85.92685987,85.58435948,85.8874411,86.46376558,85.59022636,85.30331692,85.52635863,85.52446671,86.66836789,85.03852357,85.67881446
